"","id","flanker_a_intercept","flanker_v_incongruent","flanker_v_intercept","flanker_v_prev_rt","flanker_v_trial","go_nogo_a_intercept","go_nogo_a_trials_from_go","go_nogo_v_intercept","go_nogo_v_nogo","recent_probes_a_intercept","recent_probes_v_intercept","recent_probes_v_negative_familiar","recent_probes_v_negative_highly_familiar","recent_probes_v_negative_response_conflict","recent_probes_v_negative_unfamiliar"
"1","1",0.939085312792076,7.74709161403019,8.47582273255902,-7.13099188887116,0.179375546471157,3.33800739069892,-0.00156017557430784,6.59912613006896,-10.3544034363267,1.56688503573799,1.36745770846388,-0.0404429668911652,0.026522521427541,-0.0800877925186114,0.698976633494414
"2","10",0.823157124696537,8.6770237472022,9.3571316312242,-6.68646797039,0.708765687762903,1.48206702180967,-0.0014016406956084,6.0205724829072,-9.88040942900527,1.22503209666257,2.32520577850742,-0.0352878875299226,0.0271680962523166,-0.0738928969940614,0.699491806118618
"3","101",0.903766729519548,8.41980460495921,10.4538320078788,-6.24720104482848,-0.148830701646475,2.52670903110023,0.00104152257137498,7.67836980113659,-9.83939465249334,1.04069970621285,1.8688029867742,-0.0377377845893503,0.0277837150039484,-0.079275414595503,0.699049177048299
"4","102",0.888890049230985,6.66107144734217,8.97451796718267,-6.82376106959636,0.627354903241593,2.46954626217932,0.00471876704317355,7.08750339210393,-9.78828153163964,1.19215560605781,1.97006748345152,-0.0428931114968444,0.0268761973469256,-0.0741766771968146,0.699543976447735
"5","103",1.0217513000273,7.36100492590049,8.71194312333576,-6.3377345933941,0.0431554267927925,1.68926109489717,0.000675688649150771,6.59879525328754,-13.1327202681519,1.38257586473296,2.31072335695931,-0.038967535914988,0.025950006609634,-0.0834836119450736,0.699499056462562
"6","104",0.60287815102128,6.26336703706612,7.8904178901699,-6.77929546641907,-0.111498034576702,2.27632286244397,-0.00553219896238243,7.23243229771485,-10.3404151280986,1.21845104141985,1.23662883748622,-0.0362865174141792,0.0268673739247581,-0.0755377182213477,0.698349273379092
"7","105",0.821894277144779,7.35338268216471,9.30248481884091,-6.75317583229986,-0.347990865139804,2.16104672891182,0.000658917019960873,7.34034081466913,-11.4022961535001,1.62971488138704,1.9941194783497,-0.0396958669287051,0.0277465373396546,-0.0763642653895621,0.695738150640043
"8","106",1.83638112873783,9.29174159939644,10.3571415121764,-6.71515149263559,0.462764661426928,2.98909962559713,0.0151077043267425,6.74485185190938,-8.82450109841917,1.19826229036121,1.76922006730325,-0.0393625666828689,0.0259097764123529,-0.079888265880673,0.698935791795313
"9","107",1.48425214876378,10.0098745567763,10.878213121035,-7.40023904717503,1.26678051539492,2.97120265259854,0.00258793957583596,6.28566554290403,-11.5258821021065,1.17067966221632,1.27748235867655,-0.0401854095566587,0.0259105010210036,-0.0779961752516345,0.69930000599542
"10","108",0.856428115687476,6.75068386740848,8.30353483989927,-6.83893866318231,0.105486878873025,1.40560182997414,0.00409443659509234,6.75003661508752,-13.275348351171,1.30596262859459,2.41992829950864,-0.0401942380128751,0.0274140171299853,-0.0761851433092091,0.700322328189036
"11","109",0.858063666100259,8.13475498668427,9.72788547903101,-6.74113642744537,0.291591803817049,1.84288955054771,0.00427117907315989,7.5905653346933,-9.96831659650009,1.25402010739712,1.80171351248089,-0.038162081729916,0.026226551038262,-0.0755632944366724,0.698298639226563
"12","11",1.74418590384517,10.3964128714622,10.8476693068791,-7.44584278406381,0.633690428775043,2.53219986040105,0.0116223093007909,7.07632422750711,-10.5406186923727,1.58631806536622,1.82335018417356,-0.0405185369712261,0.0275569709371344,-0.0765704089695464,0.698745705914583
"13","110",0.911499980253865,4.32523012895217,5.32919523102229,-5.88278179483552,-0.00992963999202734,3.61678607093299,0.000213208977463313,7.00140294056321,-8.43826060804083,1.4772623645402,1.17022834458844,-0.0338228581338335,0.0271720812825504,-0.0825654878586042,0.698541545013113
"14","111",2.10481847800807,10.2722741387392,11.074609164073,-7.10609959239203,0.821818387889009,3.32013507921941,-0.0112991072563611,7.98270028050039,-10.7593134485099,1.31447687589107,2.153993619889,-0.0354995444885498,0.0267911501690834,-0.0821464256748246,0.69984664929943
"15","112",0.976634894661349,6.48882078935984,7.81302315427251,-6.67309767250579,0.0672771578228922,1.5771169098747,0.0101758701886296,7.66328638353049,-10.3276775919175,1.13178481731738,2.15351415921988,-0.0408276336179653,0.0261822677492944,-0.0764933337850722,0.699220864220954
"16","113",0.926408004597376,7.92544483220732,8.71846852890894,-7.30221687868234,0.245721662966508,3.45728804715673,-0.00183964880784507,6.57936014886438,-8.24293121878738,1.64984261794098,1.70592248221718,-0.0423169835795029,0.0271631062104907,-0.165788873207411,0.699781906466825
"17","114",1.49714971548915,11.0506482037609,12.6291365886394,-5.77691802249991,0.468908789763604,1.85905294230931,-0.00429242178483125,8.6860756311661,-8.80050272103176,1.38376487229587,2.25623191941276,-0.0430486980377229,0.0261541642136687,-0.0796834597311858,0.700399854360883
"18","12",0.590534648765862,9.11609097644519,9.14894554018859,-6.49499839954195,-0.0222954950880241,1.6444397462479,-0.00319094649497766,7.14500236208986,-9.27750081107423,1.62530346206957,1.05487790180909,-0.0385902833172919,0.0263589012989531,-0.0794205530424664,0.700207203716797
"19","13",0.954561369654584,10.4754776087377,10.6523629558368,-6.29940302889949,0.318891307200516,2.19892395994088,0.000286365654103036,7.39656694801687,-12.3838131037646,1.38296198161922,1.80552366183005,-0.0412352834304592,0.0269404552715509,-0.0752537996626976,0.69728482382249
"20","14",0.99812567670261,2.21346660471461,5.64333685388712,-5.12166774831585,0.162407992922503,2.53277603165967,-0.00333172383975779,6.67252831133014,-11.4953230567553,1.63573947049297,0.622745950147384,-0.0368211235571809,0.0265709853958818,-0.0782678459346129,0.699331343525347
"21","15",2.48985948328821,8.98288072848762,9.80638367547351,-6.69503636751113,0.522361280041331,NA,NA,NA,NA,1.41085160205878,1.71012336648763,-0.0429655627898371,0.0268934347251075,-0.0795354511541868,0.699225757670073
"22","16",0.933986486013046,6.51075899859536,7.68740403728391,-6.84117098351144,0.67629832439826,1.76267621981569,0.00761292450787063,6.9790039198795,-8.96219333714603,1.31284899161014,1.69995098256991,-0.0393619452133591,0.0269506937486517,-0.0751851737261691,0.698892545350297
"23","17",0.758613268823349,7.90605879671064,9.84340972725485,-6.53097484590462,-0.0749449823335375,2.16667280107906,-0.00108079619234903,7.40534511065758,-9.6784846171884,1.48047465151257,1.60544484195274,-0.040591800705263,0.0260452284469502,-0.0747841185862673,0.698947176599672
"24","18",0.868860514396213,6.64362607406146,7.9319133224537,-7.43506618495608,0.430343350905152,2.1510288896619,-0.00377977652361179,7.69001231138286,-9.81741171262246,1.31854637104083,1.69735216826706,-0.0342828708127086,0.0267595677508252,-0.0756841199982616,0.701633268102404
"25","19",0.999345917343401,6.88479998670296,7.63075169469941,-6.37351805552206,0.217742795597801,1.9892528978056,0.000548942888899204,6.96912715336137,-10.798849993144,1.22214173519422,1.54806584723262,-0.0466739048108251,0.0258917968286769,-0.0778011274932938,0.696832012897754
"26","2",0.846973548897593,5.42422549583127,7.13582313162584,-6.10415756517184,-0.0301014341921562,2.01390720213776,0.00109010178923011,7.05635377288676,-9.76726360335032,1.3860492452052,1.74835556167865,-0.0378467384923591,0.0262398695427299,-0.0811563004510444,0.700810513355049
"27","20",1.17951727498195,8.373374800857,9.36973676718256,-6.35392815182833,0.245458503433106,2.5830729445641,-0.00338435383605153,7.5240985043425,-11.8278496392084,0.99319123600918,2.95118807313651,-0.0445092073731113,0.0274850294450759,-0.0752992527916837,0.700004472020204
"28","21",1.12766199347975,8.53633525025848,9.14180933456364,-9.03569399283187,0.0107717819491961,2.08997843718244,-0.00468480851261377,6.84579687461916,-11.0124498648146,1.43463575147813,1.66537820081584,-0.0388225918478176,0.0272309592769251,-0.0762263788621655,0.699172636779009
"29","22",0.613208311078247,7.87952049209477,9.26545725291259,-6.70632795311975,0.887900503460573,1.45934409834947,0.00298000182309249,6.99873188698738,-11.6896798419829,1.13250228103054,2.12712730814025,-0.0421367701671551,0.0267257098727175,-0.0758455765566441,0.699179336936508
"30","24",0.56945151365861,7.12633107853668,8.55782344546368,-6.76289918507717,-0.498781270399082,2.04959270746545,-0.00478186413464871,6.89181966539821,-11.8819555059873,1.21767033906339,2.08478659361577,-0.0441964335958484,0.0279587426942671,-0.0801002158884866,0.697500202480709
"31","25",0.609824155844842,8.78817797215893,10.8718296309008,-6.3556461128286,0.386124858064612,2.37933988794077,-0.00333738245276469,7.49623993783105,-12.4424373505279,1.26631491310688,2.30296509568007,-0.0410258608039403,0.0270508276176289,-0.0857384507738523,0.700525714298553
"32","26",0.837856576140805,7.13285080904352,8.90369574639016,-6.7029553565491,0.745363664041221,2.22955439353429,0.0107062274326838,6.65029341721948,-9.32456167177442,1.48391293876267,1.75253127641874,-0.0375486370635196,0.0278798673243543,-0.0827216296063196,0.700935716716243
"33","27",1.09746053811177,7.94440368031368,8.70348680085261,-6.95713986127785,0.78379892900949,2.40124428326609,0.000673039562021497,7.29180404639471,-11.7261566781467,1.58429693038342,1.76822955325935,-0.041025258843437,0.0266299497929106,-0.0875510011740064,0.699035225985813
"34","28",0.701007133293158,5.91115421334329,8.12107180236035,-6.43639039061711,0.418811947240037,2.51127580555785,-0.00327488549531689,7.19154194452848,-12.9794848349407,1.10260697470093,2.39789140499423,-0.0409051983982596,0.0275406907409019,-0.0850414718762276,0.69873279709977
"35","29",0.910737746854711,7.17037625114258,8.41899071286095,-6.761197001561,-0.0982213549629305,2.02530037438612,-0.00509528557449722,7.44455007358806,-11.3345092513429,1.32485177808645,1.35760418780585,-0.0363237881823115,0.0266901296062942,-0.0745577728175854,0.698598736213988
"36","3",0.852406489071075,7.05276715674695,8.88858059926408,-6.94849745450775,0.85146711154962,2.15548412464102,-0.00537482500276086,6.91581773843414,-7.61458171521524,0.916710980789967,2.44863989578238,-0.0420093847393077,0.0261522076007668,-0.0785402257894136,0.700529185432496
"37","30",1.62882736226401,8.44495616109703,8.70877227399914,-7.69683905602689,-0.309298313077148,2.77979953980293,-0.00102393255828612,7.19099578183216,-10.0824270590338,1.54679888920441,1.02625198969537,-0.040594920009593,0.0257896551876929,-0.159510535319034,0.69914745853713
"38","31",0.520644567781479,8.29938706013342,9.19546643925398,-6.73207171059358,-0.0715366669548019,1.50754093826201,0.00158184688819674,6.6020258586641,-11.0082297245032,1.08308977706364,2.24171586148773,-0.0401731911908901,0.0264886896219321,-0.0757487332879427,0.69922236017898
"39","32",0.869540021932586,6.17530929221696,7.0777230281992,-7.0669539960631,-0.22889973835079,2.09463766100784,-2.55519143468053e-05,6.2988644877491,-8.49425829155397,1.29628516615402,1.52820084719604,-0.0383274673851175,0.026804575253216,-0.0741000732970606,0.69782584872159
"40","33",0.894899448157928,6.88251253928011,8.50170936751095,-7.05713879655094,-0.221869851034705,2.35179661068057,-0.000522229457328151,7.29463383958591,-12.0934279833575,1.22187113207309,1.01483379919283,-0.0417212796331289,0.0265390016562185,-0.0785463648803523,0.698822412841379
"41","34",0.783771830719483,7.97734321480921,9.42485184091465,-6.81085822331136,0.138069103905197,3.01392939344928,-0.00670451653265032,6.79095259527629,-7.99929022288933,1.45229826074912,1.24257885757939,-0.0368021862264359,0.0271791962654455,-0.0746668120316643,0.698298678446947
"42","35",0.629084483665902,7.88414355521388,8.95703112658435,-6.96898583791041,0.208769949203587,1.43780319978171,-0.0018227612933191,7.55105340631803,-9.61123560885585,1.01690538500636,2.14461540795179,-0.0412682811350116,0.0274885694339753,-0.0800583002788572,0.697964730326132
"43","36",0.65216606957383,4.93643049457596,5.62645554536291,-6.59887672088831,0.0485577494883271,1.80336206667605,-0.00105136104766735,7.46190363070554,-8.1962070066179,1.38905022684224,1.17051475157081,-0.0401079552986059,0.0278457759832897,-0.0788074290483672,0.6989291192529
"44","37",0.814161057776883,7.7859658324148,8.34487332439168,-6.65711173869214,0.0143556976944024,2.70427895117667,-0.000354157248802186,6.98015128760831,-9.6516919899108,1.30692313271077,1.65789219511321,-0.0314022550501755,0.026182354221312,-0.0816827659313651,0.698200966932198
"45","4",0.512625733652206,9.78448425359917,10.9387065744719,-6.5747133422548,0.776176628374012,2.05860673353682,-0.00856531885279455,7.99344704930062,-11.2842714493087,0.910441127128204,2.95280926034821,-0.0405046207330675,0.0270255071898472,-0.0823267304679827,0.697757290890974
"46","40",0.775759061001006,7.44686866245187,8.47246878264545,-7.27672795140907,0.323412161705211,1.98710649014044,0.00466635304716271,7.46296015763188,-10.3651245813661,1.02799939189599,0.697396364476318,-0.0417007840069137,0.027564239959174,-0.0786171817644612,0.699338325504103
"47","41",0.832625318822998,7.40777495160524,8.43752957999473,-6.25191219384692,-0.0926275478777641,1.90190028438514,0.00413569114984772,7.44460649142224,-10.7800743718107,1.12740850023145,1.90751149860098,-0.0392341145849461,0.0272158999067011,-0.0859623207284032,0.698654764145866
"48","42",0.843488248894316,6.41487453103361,8.29673452033867,-6.62965622527857,0.127900482329335,2.25879986254903,0.00470102360143493,6.59523923476332,-8.31144866710688,1.28120603549432,1.8851391321341,-0.0382890419616426,0.026006411421866,-0.0852117116631521,0.699090677871185
"49","43",1.0096567498729,7.37220225888307,9.82819379578683,-7.2268195823236,0.637936695136291,2.04087996029173,0.00723528991527719,7.25440277303856,-9.01085321065746,1.23910535737127,1.52584344417265,-0.0354555899901834,0.0262190119725392,-0.0758251095045863,0.700584771304339
"50","44",NA,NA,NA,NA,NA,2.32303106928731,0.00977150263889067,7.08311809531499,-10.2157744445038,1.32203937716756,1.26088686496286,-0.0421475918896368,0.0274593656301605,-0.0796745206180092,0.699789181113577
"51","45",1.11831685672868,5.66236009163694,7.18917179197879,-5.75783703378363,0.0268904256002214,2.40413377581804,-0.00444975018763352,6.94723463395341,-9.76328201888249,1.44016857399356,1.8250270672917,-0.047591651699229,0.0273847064686518,-0.0743783602872846,0.700475938489045
"52","46",0.968980309297247,7.60796322726333,8.27246299057187,-7.38440353864174,0.176349104896324,1.90537591121071,0.00438461440598712,7.21847558041364,-11.3942754236045,1.16758004267653,1.77447871066008,-0.0395289184218336,0.0260033994919893,-0.0809786633457564,0.701380878359326
"53","47",NA,NA,NA,NA,NA,2.71004742072454,0.00101543407214456,6.67156998308677,-6.67044733548934,1.55748572485335,1.48062305372474,-0.0422954335437132,0.0280396029576457,-0.0794936473002057,0.697520498318979
"54","49",0.912758768215775,6.7365742061029,7.98868213500178,-6.48302770444995,-0.347247950063001,3.14674216385508,0.00165748518137145,7.15356961068077,-9.85940433940636,1.38782561858894,1.71303023736994,-0.0395883572562634,0.0264317456756404,-0.0769991190183609,0.698282948806956
"55","5",1.0327651796008,8.91248779245116,10.0821432099895,-6.4702460690805,0.272366329207172,2.23133096723032,0.00492645974395207,7.18641466290594,-11.4549653356437,1.1329290204037,2.49528638686029,-0.0334256812161937,0.0261307733620235,-0.0764343216371508,0.699001934718446
"56","50",0.741746020563834,6.92955708188695,8.04554825183117,-6.81608392786756,0.058459200110129,1.70070844734741,0.00198518361994814,7.59130440921521,-11.3868708756209,1.33658188845404,2.06094864208585,-0.040444387082726,0.02769916051177,-0.079740371988446,0.699016253202974
"57","52",1.47290656036829,9.04237182149368,10.4182799775819,-6.5004473485617,-0.105565453980469,2.05368665302554,0.00402148379300198,7.5632406700874,-12.4842101647831,1.08493496148183,2.16964978882928,-0.0412803813940261,0.0264077598611288,-0.0799542247028863,0.70027802043382
"58","53",1.03363565694435,7.17466908799751,7.3955540195068,-6.71228371153385,-0.0284254001362036,2.04257929090506,0.000376705657390083,7.23878782033555,-7.96204571769772,1.53252170765923,1.79086628863981,-0.0363870135179709,0.0272995547739027,-0.0755938961115861,0.699440706843422
"59","54",0.91893245967461,8.55573965321968,9.47141680421314,-6.47917758689497,0.247032842229403,1.76254978038568,-0.00270214789398078,7.06146180853245,-10.6129175449314,0.801192962406609,2.14246932789882,-0.0434990037215979,0.026328143349525,-0.0789530138680083,0.69881586869143
"60","55",NA,NA,NA,NA,NA,2.78241062347334,0.00188780912369142,6.39319126474825,-10.0423716797827,1.33858727350175,1.69679134979021,-0.0408613779558954,0.0268452247255118,-0.0806716710639739,0.698468792695499
"61","56",0.826672491261587,6.96073466400472,8.93744406374275,-6.5389905457122,-0.00833260494958976,1.94584055923836,0.00215424247295539,6.83554338729176,-11.821087628799,1.13041043299974,1.84114772711274,-0.038228154022287,0.0264518197462559,-0.0768262299450566,0.700325418319749
"62","57",0.793028805828326,5.88608126885764,7.02687411266424,-6.9045356089399,0.155440841564892,2.74454323861232,0.000659164721916378,7.1691057257864,-9.54685542662362,1.15108745306517,1.82110796474774,-0.0290725648299591,0.0256528859556222,-0.0747060193786104,0.699098812860055
"63","58",1.01195688259091,6.81445819279822,8.85206652289548,-6.37585875228233,0.674424871180656,2.0844607861041,-0.00415574806192234,7.25847634044927,-9.84722299163577,1.08662533643394,2.07617901143666,-0.0348862312799131,0.0264344616587255,-0.0813445974464984,0.701260317096401
"64","59",0.71296895646581,7.82801394341958,9.36203154949478,-6.82987639073506,0.797848604791881,2.03828767626505,-0.0016574379984309,6.39417532125576,-9.045324394476,1.16275665983224,2.21766382086428,-0.0375389843844669,0.0261637363413534,-0.0811178059599349,0.700520645801823
"65","6",1.10622491610628,8.65120040464607,9.60237566064058,-6.55439428739201,0.226091494438785,1.16416597131798,0.000407344720350472,7.02310783290441,-11.7937200564239,1.20790429878085,2.06261761048973,-0.0378174314036961,0.0259681452529494,-0.0737243719916798,0.701111935197341
"66","60",0.668723245014673,5.87017167912277,8.03507228753921,-6.58687743150466,-0.0848403439793877,1.59393349688005,0.00669533522956608,6.85164907929277,-11.6001586725632,0.991660899223215,2.23403596663815,-0.0436050423358296,0.0279178441791379,-0.0765281668126107,0.699459126751262
"67","61",0.758525092750718,8.2593659660377,10.1198739078812,-6.33044455035755,-0.0240131460539426,1.54384911836414,-0.00277279958491296,7.23830741735117,-10.9446759509991,1.09531215561024,2.81346870244912,-0.0366300038690437,0.0257095687099953,-0.0786349892271947,0.698409887369833
"68","62",1.05600572516135,2.26952011835054,4.88841007739341,-4.31682529920293,-0.0183300364865095,2.42485270858481,0.00930230351274878,6.19690102045722,-7.77272978760467,1.58496694769495,0.757036921802583,-0.038966803215298,0.0272523361197869,-0.0773924833512141,0.698663707620609
"69","63",0.672126769421637,8.54751847212032,10.1933183869853,-6.49656453236061,-0.0362602834649881,1.43169349859848,-0.00128075777122822,7.28995923599258,-12.2529672311094,0.85711577323405,2.32575511629995,-0.0457237665276958,0.0279583116832056,-0.0761000346821792,0.699501692947148
"70","64",0.99211835313788,8.27007781609628,8.88182658229756,-6.77816726593615,0.100819944912907,2.29196974358239,0.00968570056561943,6.89421544774124,-12.1838392271563,1.61320451769819,1.0050369041554,-0.0373463536583907,0.0257036933443432,-0.0858778147152174,0.696534864900083
"71","65",1.11648764526458,5.34827210550693,5.51126498312101,-5.53103340487412,-0.271044739339772,3.60195221334081,0.00374374820009494,6.6354553097082,-6.91868884648468,1.06722913262959,0.414773145521574,-0.0449361422281374,0.0270969126015074,-0.0783130307795167,0.699870345741113
"72","66",2.12756195646885,9.61376004583693,10.7338616741378,-6.48888424606957,0.408599799788956,2.42757386457948,-0.00390666442886051,7.09327058049404,-8.47680673865271,1.1396932181763,1.93725545547527,-0.0411851698119623,0.0269318436841328,-0.0874354596508568,0.698679316278505
"73","67",0.598302514245229,6.82519762906432,8.5342096592434,-6.57062977402192,0.205559971715305,1.31224276139858,-0.00337826317453564,7.45526078830412,-10.322037332594,0.981954961248646,2.12624857661885,-0.0383182910920079,0.0270928027276032,-0.0758657463055957,0.700023321326544
"74","68",0.966915125862059,8.70106991357134,9.90812846813887,-6.84714456224289,0.549931649565123,2.10769214727806,-0.00502817924619364,7.84323898490721,-12.278681841177,1.46412172564443,1.63040519083111,-0.0392121481544206,0.0278962195218088,-0.0748849970255192,0.697976999585466
"75","69",1.26072784085049,7.02714422807648,8.34723857498943,-6.95430271353203,-0.295552279712831,2.34839662366426,-0.00428432079789928,7.49119089967073,-6.04633736364389,1.28894562288358,2.21994859620124,-0.0325874781940021,0.0271612505900048,-0.0811304412040177,0.699505379013318
"76","70",0.699584496711215,7.74336747880174,8.91549692137319,-6.82854614147326,0.221800906541801,1.329767213491,0.010300888140091,7.05154500169013,-12.0130515419357,1.0027622730795,2.60644343759204,-0.037245111747336,0.0269100784611083,-0.0779197784764279,0.699337094523472
"77","71",0.535223443512779,6.99755987721517,9.34047657030796,-6.29047953641275,-0.126312518632776,1.76279707356655,0.00899445834307959,7.28319041890193,-8.26226349983833,0.807438410773915,1.95937704801428,-0.041250604332794,0.0263719395743386,-0.0794372105335422,0.699050049945671
"78","72",1.04396254716734,6.92677288141109,7.51792151750897,-6.57663912435611,-0.270851597896702,1.71372292398303,0.00128009158904817,6.66886969937366,-11.248092031529,1.73192516314159,1.73663328803741,-0.0483134434443391,0.026516643987692,-0.079770123243241,0.699846722197776
"79","73",0.822408739200632,7.88587152227572,8.93583804500101,-6.66350071820173,0.0537247811694896,2.32298880372578,-0.00267302260478666,7.20555298677378,-12.2163580853515,1.13408193905187,2.14280827660057,-0.0420294806763422,0.0262243189165616,-0.0890924895763285,0.698915900752524
"80","74",0.673053216456244,7.46177619502483,9.72527634569749,-6.4370257658369,0.0124768275097009,1.96670768469026,0.00276006973142019,8.3535116510042,-8.35488238275965,1.13248088030769,1.93709375001252,-0.0477992182550203,0.0263270075568597,-0.0750993809375619,0.700600839773086
"81","75",1.39694353383789,8.12446345265327,8.72583677725424,-8.37990785557629,-0.0177066289759876,2.93439306440214,0.00580507785154975,7.53582440406114,-9.72140660240883,1.32562786065932,1.5522891104751,-0.0482008593200052,0.0275652424187325,-0.0748438976567189,0.698455867137913
"82","76",0.846672661000161,7.30486155522682,9.29628038855391,-6.65730099072681,-0.424376149288018,2.3706682524826,-0.0140981752344926,7.10002391770144,-10.1842063037314,1.45333462852419,1.29446389045522,-0.0430914889291243,0.0265218508024097,-0.0780514442624149,0.70040123441583
"83","77",0.70311188508956,5.69082657184758,7.04797666359963,-7.06970803635575,0.0280012501399548,1.90674042287094,0.00490523074748253,6.9696622326801,-8.71237125915991,1.23434006592721,1.7278939553783,-0.0330786178321554,0.0267889932519236,-0.0828592127500168,0.699294152180876
"84","78",1.07996442393152,7.49910434988983,7.62871965108872,-6.5277134099205,-0.0217261122297115,2.73000939681701,0.00247868699385888,6.83647612978686,-10.4124199514445,1.52747466644199,1.4729669092891,-0.0347194992989954,0.027220684131352,-0.0784866014279173,0.69737205720455
"85","79",0.621008406670864,8.00480381235371,9.79585613443115,-6.72320028476874,0.789179364330068,1.1936094831048,0.00517308198642176,7.74959972798295,-10.4246713239867,0.897137479755197,2.77218273148442,-0.0398921408469686,0.0264119704878256,-0.0807518421647654,0.699962995640695
"86","8",1.08023801459589,5.97100022827096,6.82941796582728,-6.34485857256469,0.314437426159047,2.48314182606005,0.00147289845952169,7.17745753641774,-12.2838016538272,1.58182539423655,1.63929806839151,-0.045957855934863,0.0265635405743887,-0.0828131737870572,0.69836735979862
"87","81",1.36564309223455,8.5874061494261,9.21861632705416,-7.63976028393764,0.0166992501838265,1.92853164917377,0.00103482481243988,7.54163472433753,-11.1932792851372,1.34881514281083,2.18141491193591,-0.0386796991750034,0.0262986175406703,-0.0762351844116099,0.70029151277311
"88","83",NA,NA,NA,NA,NA,2.28366939433849,0.00973233786081927,6.90043680590804,-6.73008906067248,1.43688778537974,1.68957838986245,-0.0416501294760883,0.027094206204733,-0.0788938401844435,0.699872462538401
"89","84",0.701067642262803,8.67482170012337,10.3164143949587,-6.32987600230355,0.261348024398665,1.73263978811376,-0.00241771126295515,7.73056435443765,-12.3610792975449,1.59332902770103,1.74422989378298,-0.0401491676404645,0.0274448779434191,-0.0736003370385119,0.700494075111066
"90","86",1.56234797702639,10.5298063305182,12.1759295156367,-6.18147684555236,1.92271090258154,1.24815237008048,0.00397192318086956,7.17106978345011,-11.0249185722779,1.04252144244845,2.49106704590175,-0.0416561674015875,0.0271522103267261,-0.0788063286548653,0.698322054679307
"91","87",0.91518874545338,5.40866725764976,6.76936260329393,-5.94675255851595,-0.165893410730782,1.70602079761131,-8.29149556883773e-05,6.80099228918824,-10.3913521605947,1.09868075873198,0.831579368820103,-0.0422530761448439,0.0270691351621644,-0.0842016090829573,0.698369910310657
"92","88",0.757822252404683,6.58672383669368,8.33859534506371,-6.55871868941813,0.397927141031044,1.98034698188039,0.00767795647405682,7.49707469004662,-10.417054433399,1.06859804440246,2.23622267146265,-0.0381869333024094,0.0275013867685274,-0.0832751548658546,0.697722938000418
"93","89",1.2468324572203,6.82070035229442,7.16593476455795,-6.36737511518511,-0.340941597099533,3.2498465164277,0.00160692177753155,7.07749902577007,-11.9592927763341,1.62408667456024,1.5820023298987,-0.037310622710045,0.0260033781892077,-0.0746437135469101,0.699184163638893
"94","9",0.705440343424604,8.733833733453,10.6040030470338,-6.12482194245338,0.49366004885761,1.66885457042537,-0.00638558721757664,7.54292985107964,-9.48484374804766,1.44102251480131,2.07065286706556,-0.0359598485675714,0.0268456854023408,-0.072746756987215,0.696875676792476
"95","90",2.1954823287188,7.6121282866498,8.94775874905972,-5.83725970297236,0.368905506387229,3.82486384683538,-0.000960049117985433,6.27134102565508,-9.85833699104755,1.20092997896886,1.86296479896739,-0.0461542787152378,0.0267480170108279,-0.0841086199518684,0.697931489185421
"96","91",0.97595904324786,8.86880467519965,10.0604907098937,-6.50315289169762,0.611000853910768,2.02102308523934,0.00177436776139066,7.51459709147766,-10.0774304751622,1.44219251269813,1.42816565877102,-0.0337597287170149,0.0272724538901878,-0.0761182937937338,0.698790407113249
"97","92",0.874003417341191,5.33524985512555,6.8262487318434,-6.77559283056707,-0.16404059883971,2.33200859870867,0.00459983260742252,7.28550265504758,-9.55746679686564,1.56086647189423,1.24084091143501,-0.0349724546950412,0.0276971233905365,-0.0824260210535466,0.698085637016874
"98","93",1.4728048365075,9.74036643398606,11.2070870364501,-7.12251366668535,-0.358171588340935,2.1913267040139,0.00743099781570031,7.53183597116128,-9.04104747898853,1.36626559617052,1.55768832774888,-0.0364250296440836,0.0279593649835557,-0.0836947415594826,0.698931364205346
"99","94",1.38102458547906,8.55679437242099,9.5543978504948,-7.01762600493608,1.10315920270825,1.15344984074108,0.00277208132533693,7.33306243454319,-10.4032012471577,1.517743397773,2.08163478029997,-0.0376790345201589,0.0270644977798341,-0.0792064002719961,0.699039586547093
"100","95",0.970431042993456,8.6185491506244,10.6886479658714,-6.15232027366845,0.720505578121325,0.911232637446096,0.0035056561779947,7.52919623732331,-12.5342149949968,1.02071013284966,1.98602311688229,-0.0426438400286662,0.0264172606676009,-0.0759846275777509,0.700338099396845
"101","96",0.799524738565874,6.09146450675624,7.43772455757742,-6.49102426370242,0.321152975679552,2.03406172597559,0.00148280691960922,7.06790784628568,-10.7109531151125,1.21362391063794,1.6834657001628,-0.0416588782563296,0.0265986608350779,-0.0836691141598958,0.699823382028916
"102","97",0.740244056481209,7.92821124864879,9.32642707828506,-6.61285395564425,-0.415221555184832,1.79620316491301,0.00349336110003255,7.19303088540727,-12.4971428963699,0.852682282323812,2.68943049863393,-0.0381420854730418,0.0277360129203299,-0.0793964009444416,0.699799061940189
"103","98",0.499074010039536,5.69829817492382,7.96449085187825,-6.38269182818566,0.354207917416679,1.67491380001269,0.00101961432275851,7.0649907230396,-9.36564721334508,0.842203170346159,2.14476885083376,-0.0435893505908239,0.0261667247560771,-0.0856238291625102,0.696737095881735
"104","99",0.68952325540919,4.5836353389505,7.16720389326367,-6.43850012572276,0.412691903487195,2.23718002896177,0.00499029392866951,6.54856026586771,-8.86134688309422,1.46938189847601,1.51893620017807,-0.040176592756303,0.0255744766763726,-0.078943199459055,0.698744428208216
